overall_rank,tier,player_uuid,player_name,published_rating,raw_performance_index,eligible_course_count,best_course_score,thirtieth_course_score
1,EX,463ac650-c7f4-4839-8719-ebbf4a51731d,yukked0n,1305.2685458449016,104.71574474059844,198,105.91650103203119,103.33617193404045
2,S+,75ea9ff7-90c1-4cd0-9455-b04adf700a1a,kouki711,1281.0080988789848,104.31400134520199,135,106.37020561851674,102.50776699029127
3,S+,f98a08ef-70d1-4082-b1b9-b4b7fbbaf04e,cresc28,1251.1769451713212,103.8266171751029,161,106.27019565700732,102.05716386427328
4,S,5992da11-a4fe-4140-91ec-aa08ba24810b,Hopping_babaa,1237.8696005654378,103.6115297366084,158,107.30191300459889,101.48450969366007
5,S,bfb75c87-ae3e-434f-b8a2-9cf60882e866,Reimif,1209.5314852834042,103.15824044059752,139,104.41414168355917,102.05570523685469
6,S,a61f7017-f780-4a6c-8b0c-461bd12602fc,Sasterisk24,1201.5409681375659,103.03158442348258,175,105.43354908306364,101.50347659536477
7,A+,6e045cde-e21b-4cad-8308-b1bd53b38379,lolonya8,1191.3845975868267,102.87132858187674,140,106.77149667675818,101.06082162418136
8,A+,2b29e3f5-5656-4e90-996b-f69ac8a05fff,Xx_Omochi_xX,1188.5520614482139,102.82677985139097,135,105.86569579288026,101.27994120072651
9,A+,38418f95-eef8-466a-863c-4729571f8b39,Hopping_OreYANEN,1176.2365400910462,102.63382223489498,128,106.83446264832794,100.54731692370825
10,A+,109801dd-a044-425d-9de7-10236de5445f,grechan0126,1172.8966618867057,102.58169898001086,65,105.19187628714329,100.76657517620554
11,A+,c4cdc4a1-6026-4691-9a8e-cf227f10eded,sasas_,1170.847431537764,102.54976128630346,115,105.5700268539558,100.52560449197108
12,A+,f86558b2-0776-45f9-a158-a519bcbca651,_Ekidona,1156.4537951267437,102.3263583350487,190,105.65453410143819,100.8147499626387
13,A,6916473f-9f5c-44f7-adbd-999795c02fd2,hobby9930,1140.601457166325,102.0821803118746,33,105.38824305910408,99.93673331425846
14,A,a8e47fdd-b23b-421f-ab12-2031c934a6a2,kqnqsimi,1124.0829659143237,101.82980799705078,129,104.73417104101826,100.07346714782332
15,A,b19024f4-2211-4d31-a068-a40e9a3cf617,tewitewi,1118.3193507496153,101.74224419747574,162,104.30792123444951,99.85086111622086
16,A,b3d6ca94-3f4c-4275-aadb-2011ee3fe724,sou53,1110.8680633507759,101.62941735493916,113,104.29648801268081,99.71731842523052
17,A,43399ca2-bdbc-4c7a-b83e-da7efe957507,zekaYANENsaikyou,1107.7449931577758,101.58225418366712,157,105.40813011237672,99.54104436979155
18,A,f1ed67e2-63da-497d-b171-9d2a2c6b2034,megusurikirai,1106.4142631984726,101.56218070853578,87,105.33704766107678,99.19158756481727
19,A,3d386129-020e-49ef-9c43-087cbe950baa,kurotama414,1102.0468692447746,101.496395259819,183,103.12519389578887,100.10339423747415
20,A,fe7e2f10-673a-4c92-a984-05a25a5c26e2,ERinZin,1100.7996374802078,101.47763502081756,117,103.43939393939394,98.97550354997111
