overall_rank,tier,player_uuid,player_name,published_rating,raw_performance_index,eligible_course_count,best_course_score,thirtieth_course_score
1,EX,463ac650-c7f4-4839-8719-ebbf4a51731d,yukked0n,1305.098496639969,104.71291189339982,200,105.97821630888491,103.27399489447845
2,S+,75ea9ff7-90c1-4cd0-9455-b04adf700a1a,kouki711,1281.0272204718772,104.31431608524157,134,106.38691078658185,102.13773192887514
3,S+,f98a08ef-70d1-4082-b1b9-b4b7fbbaf04e,cresc28,1251.1431483631204,103.8260691024893,162,106.26957677738929,102.05123152248895
4,S,5992da11-a4fe-4140-91ec-aa08ba24810b,Hopping_babaa,1237.7231669831544,103.60917086744095,158,107.3668938262385,101.52870872696165
5,S,bfb75c87-ae3e-434f-b8a2-9cf60882e866,Reimif,1211.6147195265855,103.19134478247767,141,104.43879937629939,102.00051781997978
6,S,a61f7017-f780-4a6c-8b0c-461bd12602fc,Sasterisk24,1201.5619687478625,103.03191663532573,175,105.43384699361773,101.29367651390501
7,A+,2b29e3f5-5656-4e90-996b-f69ac8a05fff,Xx_Omochi_xX,1189.2458292963056,102.83768523452956,135,105.8617690744215,101.14619173458864
8,A+,6e045cde-e21b-4cad-8308-b1bd53b38379,lolonya8,1188.3860609983456,102.82417104218577,141,106.73290788393102,101.04807554438595
9,A+,38418f95-eef8-466a-863c-4729571f8b39,Hopping_OreYANEN,1174.2787712641539,102.60325803128642,128,106.88084496838776,100.49475815545567
10,A+,109801dd-a044-425d-9de7-10236de5445f,grechan0126,1171.5984511530523,102.56146226931692,65,105.19908545401965,100.67186029161104
11,A+,c4cdc4a1-6026-4691-9a8e-cf227f10eded,sasas_,1170.990871719555,102.55199576170655,115,105.45100245499182,100.59972584141855
12,A+,f86558b2-0776-45f9-a158-a519bcbca651,_Ekidona,1153.6258775418862,102.28265617732332,190,105.73243720565148,100.62403506555347
13,A,6916473f-9f5c-44f7-adbd-999795c02fd2,hobby9930,1147.9706745331673,102.19544801347301,35,105.40274784482759,99.93953428681388
14,A,a8e47fdd-b23b-421f-ab12-2031c934a6a2,kqnqsimi,1125.1303381537145,101.84574757671557,130,104.77927300503237,100.24681853365512
15,A,b19024f4-2211-4d31-a068-a40e9a3cf617,tewitewi,1115.4881331206475,101.69932409815719,164,104.40469489050231,99.90867276956949
16,A,b3d6ca94-3f4c-4275-aadb-2011ee3fe724,sou53,1111.1609884774962,101.63384479334375,113,104.61178465254552,99.73314245616449
17,A,43399ca2-bdbc-4c7a-b83e-da7efe957507,zekaYANENsaikyou,1110.0374524862395,101.6168665875291,157,105.50722081972081,99.59395180231733
18,A,2c3b56ae-d81c-4fa7-bfdb-2845aa766c57,yuio_123,1107.0407805140962,101.57162976493375,158,105.3737080650627,100.42861021294411
19,A,6198f611-cc03-487a-897d-86d377d9b7b5,AKAsen3714,1104.9393802994678,101.53994851346798,122,103.87314250893209,99.3812928134357
