overall_rank,tier,player_uuid,player_name,published_rating,raw_performance_index,eligible_course_count,best_course_score,thirtieth_course_score
1,EX,463ac650-c7f4-4839-8719-ebbf4a51731d,yukked0n,1306.6677937313893,104.73906388077467,199,106.00709658090852,103.28683779411791
2,S+,75ea9ff7-90c1-4cd0-9455-b04adf700a1a,kouki711,1282.6924255217518,104.34173673735896,135,106.39185124418921,102.14646464646464
3,S+,f98a08ef-70d1-4082-b1b9-b4b7fbbaf04e,cresc28,1252.8460885392437,103.8536966774972,161,106.29986458790808,102.08787384260414
4,S,5992da11-a4fe-4140-91ec-aa08ba24810b,Hopping_babaa,1238.5540947230252,103.62255840552277,157,107.3736589497459,101.54499656952773
5,S,bfb75c87-ae3e-434f-b8a2-9cf60882e866,Reimif,1212.488731665965,103.20524386066063,141,104.48639031738611,102.0196918756068
6,S,a61f7017-f780-4a6c-8b0c-461bd12602fc,Sasterisk24,1202.8877940188909,103.05289714914588,174,105.46009746218594,101.35215492344922
7,A+,2b29e3f5-5656-4e90-996b-f69ac8a05fff,Xx_Omochi_xX,1190.3940475156576,102.85574249816538,135,105.87843833185448,101.16100364456996
8,A+,6e045cde-e21b-4cad-8308-b1bd53b38379,lolonya8,1189.6573627811492,102.84415595136622,140,106.84961216574811,101.03813202660724
9,A+,38418f95-eef8-466a-863c-4729571f8b39,Hopping_OreYANEN,1174.9185371829542,102.61324259178964,128,106.88256387270283,100.5121439370914
10,A+,109801dd-a044-425d-9de7-10236de5445f,grechan0126,1172.5425819570391,102.57617821745882,65,105.21638866101542,100.67548344227386
11,A+,c4cdc4a1-6026-4691-9a8e-cf227f10eded,sasas_,1169.7114458035542,102.53207087284738,114,105.47733580018502,100.45040125976742
12,A+,f86558b2-0776-45f9-a158-a519bcbca651,_Ekidona,1154.2991718764852,102.29305551244049,190,105.76013013901213,100.60427974595567
13,A,6916473f-9f5c-44f7-adbd-999795c02fd2,hobby9930,1148.6304966555256,102.20561025480806,35,105.42871782002217,99.94778944095063
14,A,a8e47fdd-b23b-421f-ab12-2031c934a6a2,kqnqsimi,1123.5820604984312,101.82218787553803,129,104.7761143013399,100.14095252311526
15,A,b19024f4-2211-4d31-a068-a40e9a3cf617,tewitewi,1115.620351167787,101.70132710426533,163,104.37235644350731,99.90354145627083
16,A,b3d6ca94-3f4c-4275-aadb-2011ee3fe724,sou53,1112.1443089929326,101.64871205474817,113,104.62114816378218,99.70671086565518
17,A,43399ca2-bdbc-4c7a-b83e-da7efe957507,zekaYANENsaikyou,1111.2682245716155,101.63546578499061,157,105.5232558139535,99.61479069338336
18,A,2c3b56ae-d81c-4fa7-bfdb-2845aa766c57,yuio_123,1109.580606013816,101.60996575111963,157,105.41116005873717,100.39999081873843
19,A,f1ed67e2-63da-497d-b171-9d2a2c6b2034,megusurikirai,1101.0235776407753,101.48100254608616,86,105.35698742220481,99.2862174163343
20,A,3d386129-020e-49ef-9c43-087cbe950baa,kurotama414,1100.9049356112728,101.47921840578648,186,103.1391810510883,100.12804022103691
21,A,6198f611-cc03-487a-897d-86d377d9b7b5,AKAsen3714,1100.0419017948063,101.46624331229617,121,103.89027508882835,99.1108296570211
22,B+,fe7e2f10-673a-4c92-a984-05a25a5c26e2,ERinZin,1096.0642579686414,101.40651541529535,117,103.44137811333853,98.97306796939203
23,B+,4ed7f7a3-c175-45ee-9c61-71e309d97a3a,kitakuyasan,1083.481204106342,101.21835895077471,179,103.96124286341677,98.82415370885316
24,B+,3355e2e2-dde1-49ab-a1ea-feb3a943b54e,Haduki827,1076.8052545179125,101.11901782901906,137,106.23922333704942,98.09914501074257
25,B+,351abfb1-471b-43f7-ad47-909c76077542,koburei,1064.501668021677,100.93681266395008,103,103.64129322119611,98.8693314372681
26,B+,13a1aa2d-3b13-4ebe-b0a8-44dff9336b04,ASIRA_18,1055.2641618180626,100.80075833332002,68,104.07344437265881,95.44336908054869
