overall_rank,tier,player_uuid,player_name,published_rating,raw_performance_index,eligible_course_count,best_course_score,thirtieth_course_score
1,EX,463ac650-c7f4-4839-8719-ebbf4a51731d,yukked0n,1306.254314239874,104.73217135822149,200,105.99610539654145,103.27399489447845
2,S+,75ea9ff7-90c1-4cd0-9455-b04adf700a1a,kouki711,1281.5882319351026,104.32355162737247,134,106.38691078658185,102.07194258361314
3,S+,f98a08ef-70d1-4082-b1b9-b4b7fbbaf04e,cresc28,1251.3458030655408,103.82935563101776,162,106.26957677738929,102.08606667864845
4,S,5992da11-a4fe-4140-91ec-aa08ba24810b,Hopping_babaa,1237.2841285836041,103.60209952078868,158,107.42595845660749,101.55496938581211
5,S,bfb75c87-ae3e-434f-b8a2-9cf60882e866,Reimif,1210.3719926941262,103.17159265164592,141,104.46068548387098,101.95462829766585
6,S,a61f7017-f780-4a6c-8b0c-461bd12602fc,Sasterisk24,1202.0092534353603,103.03899313039328,175,105.46352424749163,101.28527873268152
7,A+,2b29e3f5-5656-4e90-996b-f69ac8a05fff,Xx_Omochi_xX,1189.1589389662504,102.8363191916104,135,105.91879264888337,101.13947497571547
8,A+,6e045cde-e21b-4cad-8308-b1bd53b38379,lolonya8,1188.6033525635444,102.82758596987316,141,106.73290788393102,101.03671564826303
9,A+,38418f95-eef8-466a-863c-4729571f8b39,Hopping_OreYANEN,1174.8199293993232,102.61170345189313,128,106.88084496838776,100.49475815545567
10,A+,c4cdc4a1-6026-4691-9a8e-cf227f10eded,sasas_,1171.7462855232682,102.56376606832018,115,105.48474168839634,100.6305494692265
11,A+,109801dd-a044-425d-9de7-10236de5445f,grechan0126,1171.4479037437957,102.55911636718044,65,105.19908545401965,100.67186029161104
12,A+,f86558b2-0776-45f9-a158-a519bcbca651,_Ekidona,1152.945169273069,102.2721459128738,190,105.76483348968104,100.5826569309662
13,A+,6916473f-9f5c-44f7-adbd-999795c02fd2,hobby9930,1152.8802753293487,102.27114412612312,36,105.40274784482759,100.23655049309907
14,A,a8e47fdd-b23b-421f-ab12-2031c934a6a2,kqnqsimi,1124.6784209681587,101.83886897923583,130,104.77927300503237,100.14058783333897
15,A,b19024f4-2211-4d31-a068-a40e9a3cf617,tewitewi,1115.7889469762506,101.70388140065276,164,104.40469489050231,99.89917692668644
16,A,6198f611-cc03-487a-897d-86d377d9b7b5,AKAsen3714,1113.5840591738963,101.6704936034087,122,103.87314250893209,99.3812928134357
17,A,b3d6ca94-3f4c-4275-aadb-2011ee3fe724,sou53,1111.5951535689892,101.64040821866341,113,104.61178465254552,99.71650314241303
