overall_rank,tier,player_uuid,player_name,published_rating,raw_performance_index,eligible_course_count,best_course_score,thirtieth_course_score
1,EX,463ac650-c7f4-4839-8719-ebbf4a51731d,yukked0n,1304.965839867426,104.71070213237945,201,106.01683842473318,103.27538011033838
2,S+,75ea9ff7-90c1-4cd0-9455-b04adf700a1a,kouki711,1280.614211752587,104.30751865817395,134,106.40425266014427,102.05585342982857
3,S,f98a08ef-70d1-4082-b1b9-b4b7fbbaf04e,cresc28,1249.8964613580551,103.80585841772101,162,106.2879987048962,101.99916093288512
4,S,5992da11-a4fe-4140-91ec-aa08ba24810b,Hopping_babaa,1236.5494676347482,103.59027021709743,158,107.43874379057081,101.5632963810045
5,S,bfb75c87-ae3e-434f-b8a2-9cf60882e866,Reimif,1211.591975186597,103.19098316923818,141,104.46089092444286,102.03556669811495
6,S,a61f7017-f780-4a6c-8b0c-461bd12602fc,Sasterisk24,1203.2179595104076,103.05812402004129,175,105.48579029863059,101.33754888702245
7,A+,6e045cde-e21b-4cad-8308-b1bd53b38379,lolonya8,1189.4809243766724,102.8413815712745,141,106.74869393206757,101.0245300251869
8,A+,2b29e3f5-5656-4e90-996b-f69ac8a05fff,Xx_Omochi_xX,1187.951115665105,102.81733661325879,135,105.93866028708135,101.2194069482134
9,A+,38418f95-eef8-466a-863c-4729571f8b39,Hopping_OreYANEN,1175.5505230787674,102.62310888463301,129,106.89670605084139,100.59150581493441
10,A+,109801dd-a044-425d-9de7-10236de5445f,grechan0126,1172.024826992172,102.56810722606467,65,105.18951296150824,100.6682702992467
11,A+,c4cdc4a1-6026-4691-9a8e-cf227f10eded,sasas_,1171.1997905613935,102.55525053557182,115,105.50792087169796,100.65096469433784
12,A+,6916473f-9f5c-44f7-adbd-999795c02fd2,hobby9930,1156.0529480574473,102.32015992852975,37,105.39304269256833,100.51184210526316
13,A+,f86558b2-0776-45f9-a158-a519bcbca651,_Ekidona,1151.858997512734,102.25538267181354,191,105.78629032258064,100.57464698178761
14,A,a8e47fdd-b23b-421f-ab12-2031c934a6a2,kqnqsimi,1122.948285033515,101.81254920208121,130,104.7692222098587,100.13951730301962
15,A,b19024f4-2211-4d31-a068-a40e9a3cf617,tewitewi,1119.7479229535916,101.76392406297444,165,104.43192433820211,99.94433037822414
16,A,6198f611-cc03-487a-897d-86d377d9b7b5,AKAsen3714,1113.604947470276,101.6708097327435,123,103.83227098168257,99.37526679729066
17,A,43399ca2-bdbc-4c7a-b83e-da7efe957507,zekaYANENsaikyou,1111.6211534869462,101.64080131418073,157,105.56609653705841,99.58948727883448
18,A,b3d6ca94-3f4c-4275-aadb-2011ee3fe724,sou53,1110.1892234771951,101.61915949739473,114,104.60238774383512,99.66036184636513
19,A,2c3b56ae-d81c-4fa7-bfdb-2845aa766c57,yuio_123,1109.329843033755,101.60617855966684,159,105.36630151934861,100.43121619914595
20,A,3d386129-020e-49ef-9c43-087cbe950baa,kurotama414,1101.4114470038703,101.48683607708885,188,103.1102747677357,100.13692652495146
21,B+,f1ed67e2-63da-497d-b171-9d2a2c6b2034,megusurikirai,1098.0932982137276,101.43696826930598,86,105.37894736842107,99.24011719738742
22,B+,fe7e2f10-673a-4c92-a984-05a25a5c26e2,ERinZin,1092.9109296481965,101.35925065317075,117,103.41749259512419,99.00317623663435
23,B+,4ed7f7a3-c175-45ee-9c61-71e309d97a3a,kitakuyasan,1083.2701946973516,101.21521389497536,180,103.93497564550196,98.79086732629669
24,B+,3355e2e2-dde1-49ab-a1ea-feb3a943b54e,Haduki827,1076.8521529108725,101.11971452751496,137,106.275826446281,98.06322779809712
25,B+,351abfb1-471b-43f7-ad47-909c76077542,koburei,1061.6538404099758,100.8948005485756,103,103.70112847094576,98.86393948307064
26,B+,13a1aa2d-3b13-4ebe-b0a8-44dff9336b04,ASIRA_18,1055.3731928222537,100.80236047868502,68,104.08950548126978,95.88562799575082
27,B+,df9bfd57-bff7-44fa-937e-3495e6fdb183,xylophin,1052.1602484344817,100.75518533645548,115,104.20930295780775,97.58483187030755
28,B,09eae9ce-845a-4a57-a0bf-1ced6ef27f38,9News,1041.700285336687,100.60213516531952,101,103.91086342868014,98.78381775628043
29,B,75ffe217-20ed-4852-a9e1-8fd44f2bbfd1,rurururuuururuu,1037.4933262941242,100.54080778161503,83,105.07727515565539,98.24545390279545
30,B,428396f9-d519-42b3-b16f-a4be8111656f,inabanntei,1020.8998641853099,100.30018916929369,115,104.16700835278583,98.24429422284896
31,B,09429d4d-8037-4d05-99e2-b6a6868fcb33,Ryukkun_,1011.459254203973,100.16419616549935,99,103.13468579270024,98.42531378488515
32,B,8f243446-4d80-458d-9810-cd6e8ddfd5d7,yogariness,1009.4259950881193,100.13499225978045,132,102.52072401542482,98.54568723527068
