overall_rank,tier,player_uuid,player_name,published_rating,raw_performance_index,eligible_course_count,best_course_score,thirtieth_course_score
1,EX,463ac650-c7f4-4839-8719-ebbf4a51731d,yukked0n,1307.2534628040414,104.74882915195502,202,106.03735005452563,103.26713418884565
2,S+,75ea9ff7-90c1-4cd0-9455-b04adf700a1a,kouki711,1280.8587994433633,104.31154399031038,135,106.46559873949579,102.0475
3,S+,f98a08ef-70d1-4082-b1b9-b4b7fbbaf04e,cresc28,1250.500439971972,103.81564825492191,162,106.32510178792707,102.03941122624096
4,S,5992da11-a4fe-4140-91ec-aa08ba24810b,Hopping_babaa,1239.7002055761443,103.64103315916238,158,107.45140144665461,101.62526446234274
5,S,bfb75c87-ae3e-434f-b8a2-9cf60882e866,Reimif,1213.1219570097342,103.21531760128175,147,104.51365914786967,102.00190860704865
6,S,a61f7017-f780-4a6c-8b0c-461bd12602fc,Sasterisk24,1206.942293020731,103.1171441326723,175,105.52674772036474,101.38100336308352
7,A+,2b29e3f5-5656-4e90-996b-f69ac8a05fff,Xx_Omochi_xX,1191.3682945412522,102.87107199439217,135,105.98616600790514,101.27059812720961
8,A+,6e045cde-e21b-4cad-8308-b1bd53b38379,lolonya8,1187.7215580984043,102.81373010657502,141,105.65228174603175,101.06925770462269
9,A+,38418f95-eef8-466a-863c-4729571f8b39,Hopping_OreYANEN,1180.1974076519273,102.69575033254613,129,106.89467312348668,100.67367190144736
10,A+,109801dd-a044-425d-9de7-10236de5445f,grechan0126,1175.68996727375,102.62528624955667,65,105.27016341591988,100.49945354800873
11,A+,c4cdc4a1-6026-4691-9a8e-cf227f10eded,sasas_,1170.7000434626416,102.54746547941357,115,105.49849939975991,100.68724017509265
12,A+,6916473f-9f5c-44f7-adbd-999795c02fd2,hobby9930,1162.7487302410736,102.42386276835319,38,105.41651469098277,100.59541707252608
13,A+,f86558b2-0776-45f9-a158-a519bcbca651,_Ekidona,1156.3154040671718,102.32421821538269,193,105.82441661923734,100.67473919547695
14,A,a8e47fdd-b23b-421f-ab12-2031c934a6a2,kqnqsimi,1124.1997105900543,101.83158427499905,135,104.7975641869651,100.17597742764325
15,A,b19024f4-2211-4d31-a068-a40e9a3cf617,tewitewi,1121.167186672091,101.7854781492178,165,104.50897279714266,99.98734627648645
16,A,2c3b56ae-d81c-4fa7-bfdb-2845aa766c57,yuio_123,1118.2369151417838,101.74099364016068,160,105.38913043478261,100.50607372483348
17,A,6198f611-cc03-487a-897d-86d377d9b7b5,AKAsen3714,1117.6932246843742,101.7327470989299,123,103.87720636565977,99.5213662911575
18,A,43399ca2-bdbc-4c7a-b83e-da7efe957507,zekaYANENsaikyou,1114.801001059925,101.68891670607917,157,105.59234111895708,99.61548561686713
