difficulty_rank,course_name,category,ranking_row_count,unique_players,rank1_time_ms,rank2_time_ms,rank10_time_ms,rank2to5_median_time_ms,rank1_to_rank2to5_median_percent_gap,rank2_to_rank10_percent_spread,first_place_outlierness_raw,top_density_spread_raw,first_place_outlierness,top_density,first_place_difficulty,difficulty_multiplier
30,miniascape of sea,normal,100,100,270843,274554,286901,278236.5,2.72981025907999,4.4971116793053545,0.026932154251905777,0.04398924560231353,0.5483091787439613,0.5241545893719807,0.5359598729163948,1.0535959872916394
31,Neophyte Biome,normal,100,100,397451,398102,413097,406509.0,2.27902307454253,3.7666226243525447,0.022534412908466635,0.03697417835522135,0.4758454106280193,0.606280193236715,0.5332017770876467,1.0533201777087646
32,にょろにょろ,matataki,100,100,18900,19149,19604,19274.0,1.9788359788359688,2.3761031907671315,0.019595115363498887,0.02348313210527101,0.4082125603864734,0.7608695652173914,0.5313510600071865,1.0531351060007186
33,Winter World,normal,100,100,58454,58548,60749,59783.0,2.273582646183314,3.759308601489386,0.02248121946865364,0.0369036905581255,0.46618357487922707,0.6111111111111112,0.5288988540109617,1.0528898854010962
34,Annus novus,normal,100,100,91306,91446,95245,93529.0,2.434670229776792,4.1543643243006745,0.02405504577590367,0.04070388505889377,0.49033816425120774,0.572463768115942,0.528227931488801,1.05282279314888
35,Athletic_VOXXXX,normal,100,100,215809,224837,239166,231610.5,7.321983791222797,6.373061373350475,0.07066332422166158,0.06178217628203956,0.8429951690821256,0.3840579710144928,0.5277017003309369,1.0527701700330936
36,Zhanlue,normal,100,100,67702,68746,70202,68978.0,1.884730140911639,2.117941407500079,0.018671891597725553,0.020958247618551154,0.39371980676328505,0.7898550724637681,0.5254954155575273,1.0525495415557526
37,エンドアタック,normal,100,100,104998,106400,108847,106976.0,1.8838454065791765,2.299812030075188,0.018663207880620588,0.022737649529631133,0.3888888888888889,0.7801932367149759,0.5190541781450873,1.0519054178145086
38,ミニBOXバイオーム-EASY-,kuwaty,100,100,113453,134000,144351,134676.0,18.706424686874733,7.7246268656716355,0.17148323957876588,0.07440803374054887,0.9589371980676329,0.35507246376811596,0.518249147485081,1.0518249147485081
39,slowly melt,normal,100,100,84904,85966,86998,86311.0,1.65716574013004,1.2004746062396654,0.01643584584789914,0.011933260639253726,0.35990338164251207,0.9202898550724637,0.51744599398414,1.051744599398414
40,黄泉の国,normal,100,100,29550,29997,30055,29998.5,1.5177664974619365,0.19335266860018852,0.015063636560006578,0.0019316598293033025,0.3309178743961353,0.9975845410628019,0.4969784804567413,1.0496978480456742
41,堅焼き粘土タイムアタック,kuwaty,100,100,137903,138556,148703,145094.0,5.2145348542091075,7.323392707641685,0.050831268785144434,0.07067645207413983,0.7560386473429952,0.3695652173913043,0.49645456241836156,1.0496454562418362
42,Chaterno,normal,100,100,239849,243154,249737,244247.5,1.833862138261999,2.7073377365784745,0.018172496789056178,0.02671337665680769,0.37922705314009664,0.7173913043478262,0.49616931622294586,1.0496169316222945
43,世界樹の麓,normal,100,100,238800,239456,248150,243475.0,1.9577051926298106,3.6307296538821365,0.01938788632881587,0.03566371813550182,0.4033816425120773,0.6256038647342995,0.49049692681046014,1.049049692681046
44,ビル--隙間--,kuwaty,100,100,18102,18401,19775,19043.0,5.198320627554964,7.46698548991902,0.05067715057170056,0.07201350268948022,0.7463768115942029,0.36473429951690817,0.4900126023944548,1.0490012602394454
45,ColorTunnel,normal,100,100,159582,171016,184800,178510.0,11.860986828088382,8.060064555363233,0.11208672535900255,0.07751703983060412,0.8913043478260869,0.33574879227053145,0.48776104073947285,1.0487761040739474
46,GoNiGoNi_Level`s_2,normal,100,100,101699,103455,107800,103805.0,2.0708168221909684,4.1998936735778925,0.02049666896403211,0.04114092292353261,0.4323671497584541,0.5579710144927537,0.4872039589961117,1.0487203958996112
47,雨緑林,normal,100,100,52905,53450,53954,53700.0,1.5026935072299352,0.942937324602422,0.014915149158693944,0.009385194209398501,0.32608695652173914,0.9492753623188406,0.4854249011857708,1.0485424901185771
48,Caves.,normal,100,100,72702,72949,77515,75062.5,3.2468157684795385,6.259167363500517,0.031952205362761714,0.06071089916267773,0.6159420289855072,0.39855072463768115,0.48395445134575565,1.0483954451345756
49,厳冬の煌めき,normal,100,100,57450,59302,63848,60273.0,4.913838120104441,7.665846008566324,0.04796923796936786,0.07386222632594798,0.7318840579710145,0.3599033816425121,0.4825253302552265,1.0482525330255226
50,dungeon of ruins,normal,100,100,87047,87254,90847,88780.0,1.9908784909301813,4.1178627913906585,0.019713196737878514,0.04035336752912766,0.41304347826086957,0.5772946859903382,0.48154825026511133,1.0481548250265111
51,Screw Biome,normal,100,100,313302,317902,337653,322596.5,2.9666264498790396,6.212920963064095,0.029234734687608375,0.06027558173787174,0.5772946859903382,0.40821256038647347,0.47824902908023115,1.047824902908023
52,サイド,matataki,100,100,32750,32899,34089,33362.5,1.8702290076335837,3.617131219793923,0.01852955264938156,0.03553248943137525,0.38405797101449274,0.6304347826086957,0.4773291925465838,1.0477329192546583
53,シュルシュル,matataki,100,100,24299,24899,26550,25148.0,3.4939709453063905,6.630788385075714,0.034343173284463985,0.06420210566631647,0.6400966183574879,0.37922705314009664,0.4762804221901687,1.047628042219017
54,ジャングルジム-マツ-,kuwaty,100,100,24604,24762,26453,25475.5,3.5421069744757006,6.829012196106943,0.03480817465543583,0.0660593534241655,0.6497584541062802,0.3743961352657005,0.4750592471060067,1.0475059247106007
55,帰路の森,normal,100,100,54048,54552,57651,55432.0,2.560686796921252,5.680818301803781,0.025284503699690555,0.055253217400047946,0.5048309178743962,0.4371980676328503,0.46858664684751644,1.0468586646847517
56,flashback,normal,100,100,68999,69744,70947,70024.0,1.4855287757793656,1.724879559532,0.014746028691521714,0.017101723917953757,0.321256038647343,0.8478260869565217,0.4659540064678405,1.0465954006467841
57,Not found.,normal,100,100,93587,94418,97308,95109.0,1.6262942502698108,3.0608570399711876,0.016132117348797305,0.03014947280959663,0.3502415458937198,0.678743961352657,0.46205574833866314,1.0462055748338663
58,challenge1,challenge,100,100,91774,94780,102654,97708.5,6.466428400200486,8.307659843848914,0.06265952317794085,0.07980569353112425,0.8188405797101449,0.321256038647343,0.46146524195529354,1.0461465241955294
59,Whaels herd,normal,100,100,58148,58450,62001,59702.5,2.673350760129334,6.075278015397778,0.02638241100460203,0.05897882602920078,0.5193236714975845,0.4130434782608695,0.4601261545393106,1.046012615453931
60,晩夏光,normal,100,100,75750,75869,78551,77000.0,1.650165016501659,3.5350406621940555,0.01636697746420541,0.03473992654244959,0.35507246376811596,0.644927536231884,0.4579920184835119,1.0457992018483513
61,Variety_Parkour,normal,100,100,137843,137899,146254,141314.0,2.5180821659424035,6.058782152154829,0.024869008406762507,0.05882330302395429,0.5,0.41787439613526567,0.4552631578947368,1.0455263157894736
62,入門,normal,100,100,812750,821046,854004,826448.5,1.6854506305752137,4.0141478065784275,0.016714045185868064,0.03935674050285752,0.3695652173913043,0.5917874396135265,0.45499235306969626,1.0454992353069696
63,ツリーアスレ,normal,100,100,26649,27403,29700,28275.0,6.101542271755034,8.382293909425975,0.05922639554651051,0.08049454935702317,0.8043478260869565,0.3164251207729468,0.45417916041979,1.045417916041979
64,アスレチックビル,normal,100,100,462400,466005,495232,474800.5,2.6817690311418785,6.271821117799159,0.02646439845176981,0.060829975956175134,0.5289855072463768,0.393719806763285,0.4514378936186357,1.0451437893618636
65,ksk,matataki,100,100,8600,8609,9154,8831.0,2.6860465116279153,6.330584272273199,0.026506055227203198,0.06138277455563273,0.533816425120773,0.38888888888888884,0.44997091332169864,1.0449970913321698
66,Imagination,normal,100,100,86147,86151,90999,88064.0,2.22526611489664,5.6273287599679644,0.022008683486388292,0.05474694687785487,0.45169082125603865,0.4468599033816425,0.44926237598046853,1.0449262375980468
67,Canyon Path,normal,100,100,306165,308350,315603,310700.0,1.481227442718791,2.3521971785308793,0.014703644084886055,0.02324959319246039,0.3164251207729469,0.7705314009661836,0.4486205045625336,1.0448620504562534
68,弥日異に息吹く山吹花吹雪,normal,100,100,53100,56401,61251,58524.0,10.214689265536725,8.599138313150467,0.09725999826802273,0.08249328697888846,0.8671497584541062,0.30193236714975846,0.44790793308579874,1.0447907933085798
69,LonelySomedayMemory,normal,100,100,78749,79592,85849,81359.0,3.3143278009879484,7.861342848527486,0.03260588140023634,0.07567635376493893,0.6207729468599034,0.3502415458937198,0.4478212800730646,1.0447821280073064
70,てけちゃんアスレ,kuwaty,100,100,47287,48249,52371,50069.5,5.884281092054899,8.543182242119007,0.05717662398799469,0.08197790082913219,0.7898550724637681,0.3115942028985508,0.44689168573607935,1.044689168573608
71,Circular world,normal,100,100,171401,172444,186649,178274.0,4.009894924767066,8.237456797569065,0.039315852134800496,0.0791573016409888,0.6884057971014492,0.32608695652173914,0.4425465838509316,1.0442546583850931
72,Mad Junkie :D,normal,100,100,82644,83500,84551,83832.0,1.4374909249310397,1.2586826347305458,0.014272569822079136,0.012508270738949131,0.2922705314009662,0.9106280193236715,0.4425140174223465,1.0442514017422346
73,ラージバイオーム,normal,100,100,1499616,1503337,1591557,1533202.5,2.2396733563792237,5.8682783700527485,0.022149609764934464,0.057025478499380375,0.45652173913043476,0.427536231884058,0.4415538132573058,1.0441553813257305
74,corrosion of the slime,normal,100,100,204752,205651,223237,215678.0,5.336211612096586,8.551380737268488,0.05198706398867496,0.08205343008275202,0.7705314009661836,0.3067632850241546,0.43882281579688487,1.0438822815796884
75,古き砂上の楼閣,normal,100,100,109648,109651,113749,111373.0,1.5732161097329556,3.737312017218275,0.015609693434979581,0.03669167183427428,0.34057971014492755,0.6159420289855073,0.43862538427755826,1.0438625384277558
76,Wood and Cave and...,normal,100,100,156101,158282,168152,159651.0,2.2741686472219858,6.2357058920155195,0.02248694919225087,0.06049007998505813,0.47101449275362317,0.4033816425120773,0.4345824325406358,1.0434582432540636
77,GoNiGoNi_Level`s_1,normal,100,100,50366,50751,53001,51210.5,1.6767263630226736,4.433410179109765,0.01662824488920654,0.043379459137388575,0.3647342995169082,0.5338164251207729,0.43336709781310057,1.04333670978131
78,ぴょんぴょん,matataki,100,100,26299,26496,28642,27171.5,3.3176166394159434,8.099335748792269,0.032637714217153196,0.0778803938536616,0.6256038647342995,0.3309178743961353,0.43286732054848004,1.043286732054848
79,バイオームロード,normal,100,100,737343,770950,838809,778784.0,5.620315104367979,8.801997535508143,0.05468054466409038,0.08435950796657525,0.785024154589372,0.2971014492753623,0.43106237060041414,1.0431062370600415
80,ジャングルジム-オーク-,kuwaty,100,100,14459,15299,16649,15512.0,7.282661318210115,8.824106150728817,0.07029685989436148,0.08456268777747335,0.8381642512077294,0.2874396135265701,0.4280753042648919,1.0428075304264892
81,隙間,matataki,100,100,10297,11157,12158,11824.5,14.834417791589782,8.971945863583407,0.1383210595113218,0.08592028571548814,0.9299516908212561,0.2777777777777778,0.4277777777777778,1.0427777777777778
82,My Archive,normal,100,100,358802,359523,369506,364025.0,1.455677504584707,2.776734729071584,0.014451842291853721,0.027388825554611026,0.30676328502415456,0.7028985507246377,0.42712017197143054,1.0427120171971431
83,Variety_Parkour_3,normal,100,100,107187,107599,112083,108815.0,1.5188409042141249,4.167324975139164,0.015074219939683256,0.04082831426162149,0.3357487922705314,0.567632850241546,0.4219303004469245,1.0421930300446924
84,ゴンゴン,matataki,100,100,9079,9747,10646,10186.5,12.19848000881154,9.223350774597305,0.11509925985019857,0.08822468939549265,0.9009661835748792,0.27294685990338163,0.4189678137611578,1.0418967813761157
85,Laberinto de Garrulus,normal,100,100,75151,75549,76907,76200.0,1.3958563425636283,1.7975089015076273,0.013862039862257059,0.01781544731328088,0.2777777777777778,0.8381642512077294,0.41726791726791723,1.0417267917267918
86,中級TA,matataki,100,100,18349,18353,19803,18830.0,2.6213962613766517,7.90061570315479,0.025876265566244606,0.07604039249840837,0.5144927536231884,0.34541062801932365,0.41332844813548275,1.0413328448135484
87,GoNiGoNi_Level`s_3,normal,100,100,76935,78053,84241,78997.5,2.6808344706570564,7.927946395398,0.026455296887328256,0.0762936554782805,0.5241545893719807,0.3405797101449275,0.4128815480527892,1.041288154805279
88,IDEA,normal,100,100,104908,105027,108759,106426.5,1.447458725740658,3.553371990059695,0.014370830445499463,0.03491696520606909,0.2971014492753623,0.6352657004830917,0.40485845160321393,1.0404858451603214
89,でこぼこ,matataki,100,100,13006,13083,14246,13564.5,4.294171920652001,8.889398456011621,0.04204529641954734,0.085162488027423,0.7077294685990339,0.28260869565217395,0.40392364793213154,1.0403923647932132
90,Jungle Maze,normal,100,100,61561,62249,62909,62373.0,1.3190169100566917,1.0602579961123793,0.013103936276130117,0.010546766772792275,0.2536231884057971,0.9396135265700483,0.3994308513759315,1.039943085137593
91,calm,normal,100,100,49750,49840,51429,50449.5,1.4060301507537787,3.1882022471910076,0.013962372343128929,0.03138434121425595,0.2826086956521739,0.6739130434782609,0.39822134387351776,1.0398221343873517
92,Octologue templum,normal,100,100,94803,95600,97949,96099.0,1.3670453466662513,2.457112970711295,0.01357785576495671,0.02427411499062466,0.26811594202898553,0.751207729468599,0.3951851088673673,1.0395185108867366
93,LONG BIOME,normal,100,100,513907,515549,538146,521431.5,1.4641754247363803,4.383094526417475,0.014535598711286974,0.04289754652481018,0.3115942028985507,0.538647342995169,0.39480401844532276,1.0394804018445323
94,Bornament,normal,100,100,75702,76398,78601,76754.5,1.3903199387070408,2.8835833398780153,0.013807436496687564,0.028427904181185685,0.27294685990338163,0.6932367149758454,0.39167874396135266,1.0391678743961352
95,図書館アスレ改,kuwaty,100,100,32599,33900,37251,34306.0,5.236356943464515,9.884955752212399,0.05103865293207975,0.09426377571641024,0.7608695652173914,0.2632850241545893,0.39120180475799826,1.0391201804758
96,Zenith,normal,100,100,495911,496903,516796,502965.0,1.4224326542464194,4.00339704127366,0.014124110033210091,0.039253376478229664,0.28743961352657005,0.5966183574879227,0.3879649428473378,1.0387964942847339
97,ゆらゆら,matataki,100,100,17656,17755,19553,18780.5,6.368939737199808,10.12672486623487,0.061743428539424876,0.09646156094908664,0.8140096618357487,0.2536231884057971,0.3867466719129124,1.0386746671912912
98,鯉の滝登り,matataki,100,100,26670,26926,28467,27103.0,1.6235470566179133,5.723092921339967,0.01610508467182791,0.05565315910268808,0.34541062801932365,0.43236714975845414,0.3840279653134096,1.038402796531341
99,Athletic Starter Road,normal,100,100,145851,146743,149436,147756.5,1.3064703018834223,1.8351812352207508,0.012980095900845234,0.018185450126852843,0.24879227053140096,0.8285024154589372,0.38267151924785,1.038267151924785
100,ンぴょンぴょアスレチック1,other,100,100,21654,22047,24249,22762.5,5.119146577999456,9.987753435841618,0.04992425016501992,0.0951988412049732,0.7367149758454107,0.2584541062801933,0.3826626330847521,1.0382662633084752
101,Effect Challenge,kuwaty,100,100,50284,50850,55599,51798.5,3.0118924508790057,9.339233038348072,0.029674256264617865,0.08928509298871379,0.5917874396135265,0.2681159420289855,0.3690359876241654,1.0369035987624164
102,Sanctuary,arena,100,100,82345,83053,84764,83409.0,1.2921245977290718,2.060130278256045,0.012838478885333016,0.020391966133849016,0.2391304347826087,0.7995169082125604,0.36814964610717904,1.0368149646107179
103,竜田揚げアスレチック,normal,100,100,73399,73954,75148,74327.5,1.2650036104034035,1.6145171322714091,0.012570692826874782,0.016016224109329603,0.23429951690821257,0.857487922705314,0.3680368517805994,1.03680368517806
104,Dimension//Endroll,normal,100,100,196603,197902,205565,199241.5,1.3420446280066889,3.872118523309509,0.01333118977884382,0.03799032695496164,0.2632850241545894,0.6014492753623188,0.36624564812565785,1.0366245648125658
105,BiomesIsland,normal,100,100,761005,772155,861415,814707.5,7.056786749101507,11.559855210417602,0.06818922497452855,0.10939107890747905,0.8285024154589372,0.2342995169082126,0.365294246815986,1.0365294246815986
106,Spooky,normal,100,100,63600,63759,65655,64425.0,1.297169811320753,2.973697830894473,0.012888286192352282,0.029303408766304797,0.24396135265700483,0.6835748792270531,0.3595888687600644,1.0359588868760063
107,End Maverick,normal,100,100,77702,78400,79905,78667.5,1.2425677588736361,1.9196428571428559,0.012349112453658502,0.019014501680709978,0.22946859903381642,0.8236714975845411,0.3589394140850064,1.0358939414085007
108,箱,normal,100,100,255033,255687,286493,274522.5,7.641952217948256,12.048324709508119,0.07364027625341955,0.11376006287092967,0.8478260869565217,0.2246376811594203,0.35517038777908344,1.0355170387779082
109,四角世界のお菓子達,normal,100,100,73802,73900,77133,74777.0,1.3211024091488,4.374830852503386,0.013124519555484555,0.042818376606797194,0.2584541062801932,0.5434782608695652,0.3503143006809848,1.0350314300680985
110,汚染世界,normal,100,100,104750,114851,129190,119502.0,14.083054892601421,12.484871703337364,0.1317565488309398,0.11764855286586601,0.9202898550724637,0.21497584541062797,0.3485353068146777,1.0348535306814677
111,Alticlus,normal,100,100,248840,250957,273052,253823.0,2.002491560842312,8.804297150507857,0.01982705406492526,0.08438064352244798,0.4178743961352657,0.29227053140096615,0.34396463899569485,1.0343964638995695
112,Liaoning Itinere,normal,100,100,150204,151099,166561,154377.5,2.778554499214403,10.23302602929206,0.027406531449211922,0.09742635756798734,0.5531400966183575,0.24879227053140096,0.34321343344392063,1.034321343344392
113,ぴょんぴょんアスレ HARD,kuwaty,100,100,12462,12498,14001,12888.5,3.4224041084898182,12.025924147863654,0.03365142677912556,0.11356012412889827,0.6304347826086957,0.22946859903381644,0.33646800195407917,1.033646800195408
114,Variety_Parkour_2,normal,100,100,128198,128800,133300,129745.5,1.2071171157116423,3.493788819875787,0.011998895622782271,0.03434141351440985,0.2246376811594203,0.6545893719806763,0.3344879757923236,1.0334487975792324
115,Aequor,normal,100,100,110310,111805,125549,114548.0,3.8419000997189645,12.2928312687268,0.037699365141175015,0.11593983817756297,0.6835748792270532,0.21980676328502413,0.332648738019582,1.0332648738019583
116,ｱｯﾂｲﾕｶ,matataki,100,100,13950,14149,15713,14325.0,2.6881720430107503,11.053784719768188,0.026526754333428604,0.10484444499417954,0.538647342995169,0.23913043478260865,0.3312179314069673,1.0331217931406966
117,月盈ちる稲穂枝垂れて盃満ちる,normal,100,100,81965,82001,84901,82947.0,1.198072347953394,3.536542237289786,0.011909522738734826,0.034754429499105746,0.21980676328502416,0.6400966183574879,0.32724040601422133,1.0327240406014222
118,夢々幻,normal,100,100,181899,183247,186000,183874.5,1.0860422542180004,1.5023438310040493,0.0108018716964394,0.014911704158210496,0.20048309178743962,0.8768115942028986,0.3263469162279847,1.0326346916227984
119,NatureBiome,normal,100,100,651616,669593,755779,706704.5,8.45413556450425,12.871400985374692,0.08115718393259966,0.12107894028280128,0.857487922705314,0.20048309178743962,0.3249840072353473,1.0324984007235347
120,Bloom Seeker,normal,100,100,64399,64599,66402,65100.0,1.0885262193512268,2.7910648771652724,0.010826444175086002,0.02752824571812253,0.20531400966183574,0.6980676328502415,0.3173034694773825,1.0317303469477384
121,滝,matataki,100,100,17171,18700,21199,19525.0,13.709160794362596,13.363636363636356,0.12847378139408416,0.12543048689357447,0.9154589371980676,0.1908212560386473,0.31581334514693155,1.0315813345146931
122,虚無,normal,100,100,112018,114012,128391,116113.0,3.6556624828152584,12.611830333649099,0.035904282205302604,0.11877658932864299,0.678743961352657,0.20531400966183577,0.3152635886064254,1.0315263588606425
123,元祖NORMAL,normal,100,100,60199,62062,70128,63927.5,6.193624478811932,12.996680738616217,0.06009388786148855,0.12218825829827823,0.8091787439613527,0.19565217391304346,0.31511287625418055,1.031511287625418
124,紅ノ狂劇,arena,100,100,98000,98409,110751,100918.0,2.9775510204081534,12.54153583513704,0.029340827228544007,0.11815217493953448,0.5869565217391305,0.21014492753623193,0.3094861660079052,1.0309486166007906
125,雪魄氷姿,normal,100,100,101250,101297,105552,102372.0,1.108148148148147,4.200519265131253,0.01102053172790948,0.04114692666934616,0.21014492753623187,0.5531400966183575,0.3045771418088424,1.0304577141808842
126,シンプルバイオームアスレチック,kuwaty,100,100,451058,464337,526631,478357.0,6.05221501447708,13.415687313309089,0.05876138131534351,0.12588953183420498,0.7995169082125604,0.18599033816425126,0.30177844084493705,1.0301778440844938
127,Supreme Summer,normal,100,100,165800,166424,169950,167557.0,1.059710494571764,2.1186848050761986,0.010541349182984548,0.020965527386043483,0.1859903381642512,0.7850241545893719,0.3007306462854808,1.030073064628548
128,Alley,normal,100,100,37747,38101,38747,38144.5,1.0530638196412978,1.69549355659957,0.010475577240014442,0.01681280494010813,0.18115942028985507,0.8526570048309179,0.298828389543546,1.0298828389543546
129,White Flowers,normal,100,100,66500,66502,69810,67247.0,1.1233082706766817,4.974286487624435,0.011170460159671707,0.0485452435847811,0.21497584541062803,0.4806763285024155,0.2970846752549651,1.0297084675254966
130,Waza02,waza,100,100,98433,98608,109016,100142.5,1.7367143132892338,10.55492454973228,0.017218057949800362,0.10034226622763238,0.3743961352657005,0.2439613526570048,0.2954219504830918,1.0295421950483092
131,runner_clay,normal,100,100,104938,105270,120157,110454.0,5.256437134307879,14.141730787498808,0.05122944512515461,0.1322707427298657,0.7657004830917874,0.17632850241545894,0.28664684751641273,1.0286646847516412
132,はしごくだり,matataki,100,100,11395,11651,13349,12177.5,6.867046950416844,14.5738563213458,0.06641532400091305,0.1360494624357912,0.8236714975845411,0.1714975845410628,0.283886778293701,1.02838867782937
133,MEIKYU,matataki,100,100,38821,39160,40205,39229.5,1.0522655263903502,2.6685393258427004,0.010467677465639022,0.026335548337802772,0.17632850241545894,0.7270531400966184,0.2838228835671291,1.0283822883567129
134,爆風アスレチック1,normal,100,100,42147,52355,60502,54428.0,29.13849147033003,15.561073440932095,0.2557152197909879,0.1446289786022113,0.9830917874396136,0.16183574879227058,0.2779204631158402,1.027792046311584
